trans_id,trans_dt,enrl_id,pymt_type_id,full_price,discount_type_id,payment_amount,full_paid
900490,2024-12-22,700264,1,6000.00,,2553.01,0
900491,2024-12-29,700264,3,6000.00,,2553.01,
900492,2024-06-29,700265,2,6000.00,,6000.00,1
900493,2025-09-11,700267,1,4200.00,,691.96,0
900494,2025-09-18,700267,5,4200.00,,691.96,
900495,2025-09-25,700267,5,4200.00,,691.96,
900496,2025-10-02,700267,5,4200.00,,691.94,No
900497,2024-05-09,700268,4,4200.00,,2100.00,N
900498,2024-05-16,700268,5,4200.00,,2100.00,Yes
900499,2024-05-11,700269,5,5400.00,20,813.39,
900500,2024-05-18,700269,1,5400.00,20,813.40,N
900501,2025-08-05,700270,5,3500.00,30,575.00,0
900502,2025-08-12,700270,4,3500.00,30,575.00,0
900503,2025-08-19,700270,3,3500.00,30,575.00,0
900504,2025-08-26,700270,4,3500.00,30,575.00,1
900505,2024-03-18,700271,3,6000.00,,1251.00,No
900506,2024-11-11,700272,3,4200.00,,4200.00,Y
900507,2024-01-30,700273,3,3500.00,40,204.12,
900508,2024-02-06,700273,4,3500.00,40,204.12,N
900509,2024-02-13,700273,5,3500.00,40,204.12,
900510,2024-02-20,700273,1,3500.00,40,204.14,No
900511,2025-03-08,700274,3,6000.00,30,2400.00,No
900512,2025-03-15,700274,4,6000.00,30,2400.00,1
900513,2024-08-21,700275,1,3500.00,50,1600.00,
900514,2024-08-28,700275,4,3500.00,50,1600.00,1
900515,2025-04-23,700276,3,3500.00,30,211.19,0
900516,2025-04-30,700276,5,3500.00,30,211.19,N
900517,2025-05-07,700276,1,3500.00,30,211.19,
900518,2025-05-14,700276,1,3500.00,30,211.19,N
900519,2025-07-07,700277,2,7200.00,60,3381.80,
900520,2025-02-14,700278,5,5400.00,40,990.28,
900521,2025-02-21,700278,5,5400.00,40,990.28,N
900522,2025-06-14,700279,3,4200.00,50,975.00,0
900523,2025-06-21,700279,2,4200.00,50,975.00,No
900524,2025-06-28,700279,1,4200.00,50,975.00,
900525,2025-07-05,700279,2,4200.00,50,975.00,Yes
900526,2024-01-21,700280,5,4200.00,30,1000.00,0
900527,2024-01-28,700280,1,4200.00,30,1000.00,
900528,2024-02-04,700280,3,4200.00,30,1000.00,Y
900529,2025-08-11,700281,4,6000.00,,1500.00,0
900530,2025-08-18,700281,4,6000.00,,1500.00,
900531,2025-08-25,700281,3,6000.00,,1500.00,N
900532,2025-09-01,700281,2,6000.00,,1500.00,Y
900533,2024-08-13,700282,2,5400.00,60,1808.92,N
900534,2024-07-08,700283,4,5400.00,,2700.00,0
900535,2024-07-15,700283,1,5400.00,,2700.00,Y
900536,2024-10-09,700284,2,3500.00,40,1500.00,Y
900537,2025-07-06,700285,4,4200.00,,2567.44,0
900538,2024-06-06,700286,4,3500.00,,2846.01,No
900539,2025-01-07,700287,3,5400.00,50,5100.00,Y
900540,2025-01-18,700288,3,4200.00,,2100.00,
900541,2025-01-25,700288,1,4200.00,,2100.00,Yes
900542,2024-03-06,700289,5,5400.00,,2700.00,No
900543,2024-03-13,700289,1,5400.00,,2700.00,Y
900544,2025-03-16,700290,2,3500.00,,1750.00,No
900545,2025-03-23,700290,4,3500.00,,1750.00,Y
900546,2024-10-26,700291,2,7200.00,,3600.00,0
900547,2024-11-02,700291,2,7200.00,,3600.00,Yes
900548,2025-09-01,700292,4,4800.00,,4800.00,Yes
900549,2025-02-27,700293,4,6000.00,50,5700.00,1
900550,2024-11-18,700294,2,4200.00,30,1500.00,
900551,2024-11-25,700294,1,4200.00,30,1500.00,Y
900552,2024-08-17,700295,5,3500.00,,875.00,
900553,2024-08-24,700295,2,3500.00,,875.00,N
900554,2024-08-31,700295,1,3500.00,,875.00,0
900555,2024-09-07,700295,5,3500.00,,875.00,Y
900556,2024-02-25,700296,3,5400.00,60,1800.00,N
900557,2024-03-03,700296,1,5400.00,60,1800.00,N
900558,2024-03-10,700296,3,5400.00,60,1800.00,Y
900559,2024-03-23,700297,4,3500.00,10,750.00,N
900560,2024-03-30,700297,2,3500.00,10,750.00,No
900561,2024-04-06,700297,4,3500.00,10,750.00,No
900562,2024-04-13,700297,2,3500.00,10,750.00,1
900563,2025-08-21,700298,4,4200.00,,2100.00,0
900564,2025-08-28,700298,1,4200.00,,2100.00,Y
900565,2024-02-11,700299,3,4200.00,10,3700.00,1
900566,2025-03-24,700300,5,3500.00,,1750.00,N
900567,2025-03-31,700300,4,3500.00,,1750.00,Y
900568,2024-06-12,700302,5,3500.00,50,521.24,0
900569,2024-06-19,700302,2,3500.00,50,521.24,No
900570,2024-03-15,700303,1,7200.00,20,1612.50,0
900571,2024-03-22,700303,4,7200.00,20,1612.50,N
900572,2024-03-29,700303,4,7200.00,20,1612.50,0
900573,2024-04-05,700303,3,7200.00,20,1612.50,Yes
900574,2024-06-23,700304,2,7200.00,30,3000.00,N
900575,2024-06-30,700304,4,7200.00,30,3000.00,Y
900576,2025-08-07,700305,3,7200.00,,7200.00,Y
900577,2024-08-31,700306,2,5400.00,,2700.00,
900578,2024-09-07,700306,4,5400.00,,2700.00,Yes
900579,2025-03-22,700307,5,3500.00,40,272.81,0
900580,2025-03-29,700307,2,3500.00,40,272.81,0
900581,2024-04-08,700309,5,3500.00,30,2300.00,1
900582,2024-11-10,700310,4,6000.00,10,1318.29,No
900583,2024-11-17,700310,5,6000.00,10,1318.29,No
900584,2025-07-30,700311,5,3500.00,,3500.00,Yes
900585,2025-07-13,700312,2,4800.00,,2400.00,N
900586,2025-07-20,700312,1,4800.00,,2400.00,1
900587,2024-03-11,700313,2,4200.00,,1400.00,N
900588,2024-03-18,700313,3,4200.00,,1400.00,No
900589,2024-03-25,700313,2,4200.00,,1400.00,Y
900590,2024-10-26,700316,2,3500.00,,3500.00,Yes
900591,2025-08-07,700317,3,4200.00,40,1100.00,0
900592,2025-08-14,700317,3,4200.00,40,1100.00,Y
900593,2025-09-18,700318,2,3500.00,30,575.00,No
900594,2025-09-25,700318,5,3500.00,30,575.00,0
900595,2025-10-02,700318,3,3500.00,30,575.00,0
900596,2025-10-09,700318,1,3500.00,30,575.00,Yes
900597,2025-07-17,700319,5,4200.00,40,1100.00,No
900598,2025-07-24,700319,5,4200.00,40,1100.00,1
900599,2024-05-18,700320,4,5400.00,,486.71,No
900600,2024-05-25,700320,5,5400.00,,486.71,No
900601,2024-06-01,700320,1,5400.00,,486.70,N
900602,2023-12-30,700321,5,3500.00,60,1311.07,
900603,2024-01-06,700321,3,3500.00,60,1311.06,
900604,2024-11-25,700322,2,5400.00,,1059.10,No
900605,2024-12-02,700322,3,5400.00,,1059.10,N
900606,2024-12-09,700322,1,5400.00,,1059.09,0
900607,2025-08-04,700323,4,5400.00,50,444.82,No
900608,2025-08-11,700323,2,5400.00,50,444.82,
900609,2025-08-18,700323,1,5400.00,50,444.82,N
900610,2025-08-25,700323,3,5400.00,50,444.84,
900611,2025-08-24,700324,4,7200.00,,2671.33,N
900612,2024-11-16,700325,5,5400.00,,856.03,
900613,2024-11-23,700325,3,5400.00,,856.03,N
900614,2024-02-22,700326,5,6000.00,20,2625.00,N
900615,2024-02-29,700326,2,6000.00,20,2625.00,1
900616,2024-05-01,700327,3,6000.00,,1659.59,0
900617,2024-05-08,700327,1,6000.00,,1659.59,No
900618,2024-05-15,700327,1,6000.00,,1659.60,0
900619,2024-03-22,700328,1,4200.00,,529.22,0
900620,2024-03-29,700328,4,4200.00,,529.22,N
900621,2024-04-05,700328,3,4200.00,,529.22,No
900622,2024-04-12,700328,5,4200.00,,529.23,0
900623,2025-06-13,700329,5,4800.00,,320.48,No
900624,2025-06-20,700329,1,4800.00,,320.48,No
900625,2025-06-27,700329,5,4800.00,,320.48,No
900626,2025-07-04,700329,4,4800.00,,320.49,N
900627,2025-03-28,700330,2,4800.00,30,1800.00,
900628,2025-04-04,700330,4,4800.00,30,1800.00,Yes
900629,2024-12-07,700331,1,6000.00,10,1388.94,
900630,2024-12-14,700331,5,6000.00,10,1388.95,0
900631,2025-02-11,700332,3,4200.00,,1254.67,No
900632,2025-02-18,700332,5,4200.00,,1254.68,0
900633,2025-01-17,700334,2,4200.00,30,1000.00,
900634,2025-01-24,700334,2,4200.00,30,1000.00,No
900635,2025-01-31,700334,2,4200.00,30,1000.00,Y
900636,2024-08-04,700335,4,5400.00,20,946.42,
900637,2025-09-21,700336,4,4800.00,30,3600.00,Yes
900638,2025-09-07,700337,3,4800.00,40,2800.00,Yes
900639,2024-10-26,700339,3,4800.00,30,1348.19,0
900640,2024-11-02,700339,3,4800.00,30,1348.19,No
900641,2023-12-01,700340,1,7200.00,30,6000.00,Yes
900642,2023-12-31,700341,4,7200.00,,7200.00,Yes
900643,2024-09-23,700342,5,4800.00,50,1059.01,N
900644,2024-09-30,700342,3,4800.00,50,1059.01,
900645,2024-10-07,700342,4,4800.00,50,1059.02,No
900646,2024-01-10,700343,4,4800.00,,1600.00,0
900647,2024-01-17,700343,1,4800.00,,1600.00,No
900648,2024-01-24,700343,3,4800.00,,1600.00,Yes
900649,2025-09-05,700344,5,7200.00,,928.97,N
900650,2025-09-12,700344,5,7200.00,,928.96,
900651,2025-04-20,700345,1,7200.00,,3600.00,0
900652,2025-04-27,700345,4,7200.00,,3600.00,Yes
900653,2024-06-15,700346,4,4800.00,30,1800.00,No
900654,2024-06-22,700346,3,4800.00,30,1800.00,Yes
900655,2024-11-03,700347,3,4800.00,,1646.68,
900656,2024-06-09,700348,4,6000.00,40,2000.00,
900657,2024-06-16,700348,2,6000.00,40,2000.00,1
900658,2024-06-14,700350,3,4800.00,40,349.83,
900659,2024-06-21,700350,4,4800.00,40,349.83,0
900660,2024-06-28,700350,2,4800.00,40,349.83,0
900661,2024-07-05,700350,1,4800.00,40,349.85,N
900662,2024-11-08,700351,3,7200.00,,7200.00,Yes
900663,2024-05-16,700352,5,7200.00,50,6900.00,Y
900664,2024-08-03,700353,5,3500.00,,875.00,No
900665,2024-08-10,700353,4,3500.00,,875.00,
900666,2024-08-17,700353,1,3500.00,,875.00,0
900667,2024-08-24,700353,1,3500.00,,875.00,Y
900668,2024-08-14,700354,5,7200.00,50,2300.00,
900669,2024-08-21,700354,1,7200.00,50,2300.00,No
900670,2024-08-28,700354,4,7200.00,50,2300.00,Y
900671,2025-05-16,700355,3,4200.00,20,292.90,
900672,2025-05-23,700355,3,4200.00,20,292.90,
900673,2025-05-30,700355,1,4200.00,20,292.90,0
900674,2025-06-06,700355,2,4200.00,20,292.90,0
900675,2024-12-24,700356,1,3500.00,60,1750.00,
900676,2024-12-31,700356,4,3500.00,60,1750.00,Y
900677,2024-08-05,700357,3,3500.00,50,711.00,0
900678,2024-04-06,700358,5,4800.00,30,1858.59,No
900679,2024-10-11,700359,3,7200.00,30,3000.00,
900680,2024-10-18,700359,2,7200.00,30,3000.00,Yes
900681,2025-02-19,700360,3,5400.00,,1513.40,
900682,2024-01-31,700361,1,4200.00,,4200.00,Yes
900683,2024-01-08,700362,5,5400.00,10,4900.00,Yes
900684,2025-04-12,700363,1,6000.00,,3000.00,No
900685,2025-04-19,700363,3,6000.00,,3000.00,Y
900686,2025-09-28,700364,3,7200.00,,2246.47,0
900687,2025-10-05,700364,5,7200.00,,2246.46,
900688,2025-02-01,700365,4,3500.00,30,1264.29,N
900689,2025-07-05,700366,3,7200.00,30,6000.00,Yes
900690,2025-03-19,700367,5,4800.00,20,4050.00,1
900691,2025-05-05,700368,3,3500.00,,3500.00,Y
900692,2025-04-13,700369,5,5400.00,,2700.00,0
900693,2025-04-20,700369,3,5400.00,,2700.00,Y
900694,2024-10-07,700370,1,4200.00,,782.07,N
900695,2024-10-14,700370,4,4200.00,,782.07,0
900696,2024-10-21,700370,4,4200.00,,782.07,N
900697,2024-10-28,700370,3,4200.00,,782.08,No
900698,2024-06-26,700371,1,5400.00,,2700.00,No
900699,2024-07-03,700371,2,5400.00,,2700.00,Yes
900700,2024-06-14,700372,3,4800.00,60,1200.00,N
900701,2024-06-21,700372,4,4800.00,60,1200.00,N
900702,2024-06-28,700372,5,4800.00,60,1200.00,N
900703,2024-07-05,700372,1,4800.00,60,1200.00,Yes
900704,2024-10-07,700373,5,6000.00,,2942.43,0
900705,2025-01-05,700374,1,4800.00,,2400.00,No
900706,2025-01-12,700374,3,4800.00,,2400.00,Y
900707,2024-11-17,700375,2,5400.00,,2700.00,0
900708,2024-11-24,700375,4,5400.00,,2700.00,Yes
900709,2023-12-10,700376,3,7200.00,60,4021.99,
900710,2024-03-17,700377,1,3500.00,,3500.00,Y
900711,2025-05-20,700378,1,4200.00,,1050.00,
900712,2025-05-27,700378,2,4200.00,,1050.00,
900713,2025-06-03,700378,4,4200.00,,1050.00,No
900714,2025-06-10,700378,4,4200.00,,1050.00,Yes
900715,2024-07-17,700379,5,3500.00,,1750.00,0
900716,2024-07-24,700379,1,3500.00,,1750.00,Yes
900717,2024-05-10,700380,4,7200.00,30,5167.27,
900718,2024-05-29,700381,3,4200.00,20,1725.00,N
900719,2024-06-05,700381,1,4200.00,20,1725.00,Yes
900720,2025-07-06,700382,3,6000.00,60,2825.95,No
900721,2024-03-18,700383,4,5400.00,50,2550.00,0
900722,2024-03-25,700383,3,5400.00,50,2550.00,Y
900723,2024-12-01,700384,5,6000.00,,3000.00,
900724,2024-12-08,700384,4,6000.00,,3000.00,Y
900725,2025-05-26,700386,5,6000.00,,4537.73,No
900726,2025-01-30,700387,3,5400.00,,1851.13,
900727,2025-02-06,700387,3,5400.00,,1851.14,No
900728,2024-05-05,700388,1,3500.00,20,1224.50,N
900729,2024-05-12,700388,5,3500.00,20,1224.50,N
900730,2025-09-26,700389,4,3500.00,50,3200.00,Y
900731,2025-05-05,700390,3,7200.00,,2400.00,
900732,2025-05-12,700390,1,7200.00,,2400.00,0
900733,2025-05-19,700390,2,7200.00,,2400.00,1
900734,2025-01-18,700391,5,4200.00,60,1446.77,No
900735,2025-01-25,700391,5,4200.00,60,1446.76,0
900736,2024-02-04,700392,4,4200.00,,4200.00,1
900737,2025-09-09,700393,5,7200.00,,1469.64,No
900738,2025-09-16,700393,5,7200.00,,1469.65,N
900739,2025-03-17,700394,5,7200.00,20,6450.00,Y
900740,2025-06-15,700395,4,3500.00,40,316.39,No
900741,2025-06-22,700395,1,3500.00,40,316.39,
900742,2024-02-27,700396,4,3500.00,,1166.67,
900743,2024-03-05,700396,4,3500.00,,1166.67,N
900744,2024-03-12,700396,4,3500.00,,1166.66,Yes
900745,2024-12-21,700397,4,4800.00,30,3600.00,Yes
900746,2024-09-11,700398,5,4200.00,,2100.00,N
900747,2024-09-18,700398,5,4200.00,,2100.00,Yes
900748,2025-01-09,700399,4,4200.00,,4200.00,1
900749,2024-01-13,700400,4,3500.00,,957.76,0
900750,2024-01-20,700400,4,3500.00,,957.76,
900751,2024-10-20,700401,5,3500.00,,362.35,
900752,2024-10-27,700401,5,3500.00,,362.35,No
900753,2024-11-03,700401,3,3500.00,,362.35,0
900754,2024-11-10,700401,3,3500.00,,362.34,0
900755,2025-05-01,700402,3,4200.00,,1050.00,
900756,2025-05-08,700402,2,4200.00,,1050.00,No
900757,2025-05-15,700402,3,4200.00,,1050.00,No
900758,2025-05-22,700402,3,4200.00,,1050.00,1
900759,2025-08-21,700403,4,4800.00,,626.30,No
900760,2025-08-28,700403,2,4800.00,,626.31,N
900761,2025-07-31,700404,4,7200.00,,7200.00,1
900762,2024-03-16,700405,2,5400.00,,1800.00,N
900763,2024-03-23,700405,1,5400.00,,1800.00,N
900764,2024-03-30,700405,2,5400.00,,1800.00,1
900765,2025-01-03,700406,5,6000.00,20,5250.00,Yes
900766,2024-12-07,700407,3,3500.00,50,800.00,N
900767,2024-12-14,700407,5,3500.00,50,800.00,
900768,2024-12-21,700407,2,3500.00,50,800.00,
900769,2024-12-28,700407,3,3500.00,50,800.00,Yes
900770,2025-04-05,700408,3,7200.00,30,4003.78,No
900771,2024-02-06,700409,5,7200.00,,2855.47,
900772,2024-02-13,700409,1,7200.00,,2855.46,
900773,2025-04-17,700410,2,6000.00,,4261.05,No
900774,2024-03-30,700411,1,3500.00,,1750.00,0
900775,2024-04-06,700411,2,3500.00,,1750.00,Y
900776,2024-01-28,700412,5,4200.00,60,2100.00,0
900777,2024-02-04,700412,1,4200.00,60,2100.00,Y
900778,2025-06-13,700413,4,7200.00,,2400.00,
900779,2025-06-20,700413,4,7200.00,,2400.00,No
900780,2025-06-27,700413,1,7200.00,,2400.00,Yes
900781,2024-08-07,700414,5,4200.00,,4200.00,Yes
900782,2025-05-30,700415,3,3500.00,50,1600.00,
900783,2025-06-06,700415,3,3500.00,50,1600.00,1
900784,2024-05-24,700416,4,7200.00,,3600.00,
900785,2024-05-31,700416,3,7200.00,,3600.00,Yes
900786,2024-01-06,700417,2,7200.00,,7200.00,Yes
900787,2025-08-08,700418,5,4200.00,,4200.00,Y
900788,2023-12-26,700419,4,3500.00,50,800.00,
900789,2024-01-02,700419,2,3500.00,50,800.00,
900790,2024-01-09,700419,2,3500.00,50,800.00,No
900791,2024-01-16,700419,2,3500.00,50,800.00,Y
900792,2024-07-27,700420,4,6000.00,,6000.00,Y
900793,2024-03-22,700421,5,4800.00,,3279.82,N
900794,2025-04-11,700422,4,5400.00,60,3120.24,0
900795,2025-07-04,700423,3,5400.00,20,4650.00,Y
900796,2024-01-18,700424,4,5400.00,60,3401.39,No
900797,2025-02-20,700425,1,4200.00,60,917.19,0
900798,2025-02-27,700425,4,4200.00,60,917.19,N
900799,2025-03-06,700425,3,4200.00,60,917.19,No
900800,2025-08-12,700426,5,5400.00,10,1633.33,
900801,2025-08-19,700426,1,5400.00,10,1633.33,0
900802,2025-08-26,700426,2,5400.00,10,1633.34,Y
900803,2025-08-25,700427,3,4200.00,30,3000.00,Y
900804,2025-03-27,700428,2,5400.00,10,1045.38,0
900805,2025-04-03,700428,4,5400.00,10,1045.38,N
900806,2025-04-10,700428,2,5400.00,10,1045.38,0
900807,2025-06-04,700429,1,3500.00,50,3200.00,Y
900808,2025-03-29,700430,4,6000.00,10,1375.00,
900809,2025-04-05,700430,2,6000.00,10,1375.00,N
900810,2025-04-12,700430,5,6000.00,10,1375.00,0
900811,2025-04-19,700430,4,6000.00,10,1375.00,1
900812,2025-05-04,700431,4,5400.00,10,1225.00,N
900813,2025-05-11,700431,4,5400.00,10,1225.00,N
900814,2025-05-18,700431,1,5400.00,10,1225.00,N
900815,2025-05-25,700431,1,5400.00,10,1225.00,Y
900816,2025-04-19,700432,4,5400.00,,2700.00,N
900817,2025-04-26,700432,5,5400.00,,2700.00,1
900818,2024-05-09,700433,1,4200.00,50,1300.00,No
900819,2024-05-16,700433,2,4200.00,50,1300.00,
900820,2024-05-23,700433,4,4200.00,50,1300.00,1
900821,2025-01-12,700434,4,6000.00,50,2850.00,No
900822,2025-01-19,700434,3,6000.00,50,2850.00,Yes
900823,2024-01-05,700435,3,4800.00,,3870.38,0
900824,2025-02-18,700436,5,6000.00,30,2400.00,0
900825,2025-02-25,700436,1,6000.00,30,2400.00,Y
900826,2024-12-18,700437,4,6000.00,,2000.00,N
900827,2024-12-25,700437,5,6000.00,,2000.00,No
900828,2025-01-01,700437,5,6000.00,,2000.00,1
900829,2024-03-26,700438,5,7200.00,20,3225.00,0
900830,2024-04-02,700438,3,7200.00,20,3225.00,Yes
900831,2024-09-08,700439,3,3500.00,40,1500.00,Y
900832,2023-12-13,700440,1,4200.00,,2100.00,No
900833,2023-12-20,700440,5,4200.00,,2100.00,1
900834,2024-11-11,700441,5,3500.00,,3500.00,1
900835,2024-02-02,700442,5,7200.00,40,2600.00,
900836,2024-02-09,700442,4,7200.00,40,2600.00,Y
900837,2024-05-14,700443,5,4800.00,50,4500.00,Y
900838,2024-12-08,700444,3,5400.00,50,5100.00,1
900839,2024-05-19,700445,2,6000.00,10,5500.00,1
900840,2025-02-12,700446,3,4200.00,10,1850.00,No
900841,2025-02-19,700446,2,4200.00,10,1850.00,Yes
900842,2024-01-06,700447,1,6000.00,40,1000.00,0
900843,2024-01-13,700447,3,6000.00,40,1000.00,0
900844,2024-01-20,700447,5,6000.00,40,1000.00,N
900845,2024-01-27,700447,1,6000.00,40,1000.00,1
900846,2025-01-04,700448,3,3500.00,60,1750.00,N
900847,2025-01-11,700448,1,3500.00,60,1750.00,Y
900848,2024-02-20,700450,4,7200.00,,3600.00,
900849,2024-02-27,700450,5,7200.00,,3600.00,1
900850,2023-12-17,700451,4,5400.00,,5400.00,Y
900851,2025-04-03,700452,3,4200.00,60,3068.62,0
900852,2025-08-31,700453,2,4200.00,10,3700.00,Yes
900853,2025-05-10,700454,4,5400.00,50,1347.40,No
900854,2025-05-17,700454,1,5400.00,50,1347.41,0
900855,2024-06-23,700455,5,5400.00,60,1350.00,No
900856,2024-06-30,700455,3,5400.00,60,1350.00,
900857,2024-07-07,700455,2,5400.00,60,1350.00,N
900858,2024-07-14,700455,2,5400.00,60,1350.00,1
900859,2025-06-07,700456,3,4200.00,10,925.00,N
900860,2025-06-14,700456,1,4200.00,10,925.00,No
900861,2025-06-21,700456,5,4200.00,10,925.00,
900862,2025-06-28,700456,1,4200.00,10,925.00,Y
900863,2025-07-06,700458,2,4200.00,,1400.00,
900864,2025-07-13,700458,1,4200.00,,1400.00,No
900865,2025-07-20,700458,4,4200.00,,1400.00,Y
900866,2025-08-22,700459,2,4800.00,,4800.00,Yes
900867,2024-05-19,700460,1,4200.00,50,3900.00,Y
900868,2025-05-18,700461,2,6000.00,,6000.00,Y
900869,2025-07-23,700462,1,5400.00,50,2193.98,
900870,2024-08-16,700463,2,7200.00,,1800.00,
900871,2024-08-23,700463,2,7200.00,,1800.00,
900872,2024-08-30,700463,4,7200.00,,1800.00,N
900873,2024-09-06,700463,3,7200.00,,1800.00,Yes
900874,2024-06-02,700464,1,4800.00,30,274.63,No
900875,2024-06-09,700464,2,4800.00,30,274.63,No
900876,2024-06-16,700464,4,4800.00,30,274.63,
900877,2024-06-23,700464,3,4800.00,30,274.65,0
900878,2024-04-29,700465,1,3500.00,,3072.59,No
900879,2024-02-26,700466,5,3500.00,20,687.50,N
900880,2024-03-04,700466,5,3500.00,20,687.50,0
900881,2024-03-11,700466,4,3500.00,20,687.50,No
900882,2024-03-18,700466,2,3500.00,20,687.50,Y
900883,2024-03-23,700467,5,4800.00,30,3600.00,Yes
900884,2024-11-08,700468,2,7200.00,,3600.00,0
900885,2024-11-15,700468,2,7200.00,,3600.00,Yes
900886,2025-07-02,700469,2,4200.00,,1400.00,N
900887,2025-07-09,700469,2,4200.00,,1400.00,No
900888,2025-07-16,700469,2,4200.00,,1400.00,Y
900889,2023-12-18,700470,5,6000.00,,3000.00,N
900890,2023-12-25,700470,1,6000.00,,3000.00,1
900891,2024-09-07,700471,5,6000.00,,6000.00,1
900892,2024-12-01,700472,1,7200.00,,1800.00,N
900893,2024-12-08,700472,1,7200.00,,1800.00,No
900894,2024-12-15,700472,2,7200.00,,1800.00,0
900895,2024-12-22,700472,4,7200.00,,1800.00,1
900896,2024-08-02,700473,1,7200.00,10,2233.33,
900897,2024-08-09,700473,3,7200.00,10,2233.33,
900898,2024-08-16,700473,5,7200.00,10,2233.34,Yes
900899,2025-03-24,700475,3,5400.00,,1800.00,No
900900,2025-03-31,700475,1,5400.00,,1800.00,0
900901,2025-04-07,700475,4,5400.00,,1800.00,Yes
900902,2025-02-11,700476,5,7200.00,,7200.00,Y
900903,2025-06-09,700477,2,4800.00,,2400.00,N
900904,2025-06-16,700477,2,4800.00,,2400.00,Yes
900905,2024-05-29,700478,4,6000.00,30,3824.34,No
900906,2025-02-19,700479,4,3500.00,30,2300.00,Y
900907,2025-02-07,700480,5,4800.00,60,811.02,0
900908,2025-02-14,700480,2,4800.00,60,811.02,
900909,2025-02-21,700480,4,4800.00,60,811.01,No
900910,2024-04-11,700481,1,5400.00,,1800.00,
900911,2024-04-18,700481,3,5400.00,,1800.00,No
900912,2024-04-25,700481,2,5400.00,,1800.00,Y
900913,2024-06-26,700482,2,6000.00,30,1200.00,No
900914,2024-07-03,700482,3,6000.00,30,1200.00,0
900915,2024-07-10,700482,5,6000.00,30,1200.00,
900916,2024-07-17,700482,5,6000.00,30,1200.00,1
900917,2025-08-31,700483,2,4200.00,40,254.11,0
900918,2025-09-07,700483,4,4200.00,40,254.11,N
900919,2025-09-14,700483,4,4200.00,40,254.11,No
900920,2025-09-21,700483,4,4200.00,40,254.10,
900921,2025-08-28,700484,1,4200.00,,4200.00,Yes
900922,2025-01-29,700485,3,7200.00,,2041.60,
900923,2025-02-05,700485,2,7200.00,,2041.60,N
900924,2025-09-13,700486,5,5400.00,,2700.00,0
900925,2025-09-20,700486,2,5400.00,,2700.00,Y
900926,2025-05-20,700487,2,6000.00,30,4280.24,No
900927,2025-03-24,700488,1,5400.00,40,1950.81,N
900928,2024-08-24,700489,4,6000.00,30,4800.00,Yes
900929,2025-07-06,700490,5,4800.00,,3633.90,No
900930,2025-02-15,700491,4,3500.00,30,766.67,No
900931,2025-02-22,700491,2,3500.00,30,766.67,N
900932,2025-03-01,700491,4,3500.00,30,766.66,Yes
900933,2024-04-01,700492,5,4200.00,50,975.00,No
900934,2024-04-08,700492,3,4200.00,50,975.00,N
900935,2024-04-15,700492,5,4200.00,50,975.00,No
900936,2024-04-22,700492,2,4200.00,50,975.00,1
