TRANS_ID,PROD_KEY,STORE_KEY,TRANS_DT,TRANS_TIME,PRIORITY,SALES_QTY,SALES_PRICE,SALES_AMT,DISCOUNT,SALES_COST,SALES_MGRN,SHIPMODE,SHIP_COST
245540,914855,8106,4/3/2011,20,"""Low""",47,2.08,91.43,0.08,120.58,-22.9,"""Regular Air""",1.49
245542,1023942,8106,10/22/2011,19,"""Low""",37.8,10.31,348.19,0.08,258.05,174.89,"""Express Air""",1.79
245544,389962,8106,2/6/2010,9,"""Not Specified""",14.7,35.44,680.94,0,444.65,299.59,"""Regular Air""",4.92
245546,866383,8106,10/20/2010,13,"""Low""",24.3,3.93,79.31,0.02,68.76,37.33,"""Regular Air""",0.99
245548,990083,8106,5/21/2009,9,"""High""",36,4.98,135.81,0.03,118.82,80.35,"""Regular Air""",0.8
245550,977308,8106,9/29/2009,18,"""High""",8.8,65.99,578.62,0.01,844.68,-118.8,"""Regular Air""",8.99
245552,1029403,8106,4/23/2011,17,"""Medium""",40.5,6.78,260.64,0.03,389.92,-84.85,"""Regular Air""",6.18
245554,990083,8106,12/5/2011,17,"""High""",10.4,4.98,46.78,0,41.58,23.16,"""Regular Air""",0.8
245556,455572,8106,11/28/2009,18,"""High""",18,43.57,668.38,0.06,929.47,-58.13,"""Regular Air""",16.36
245558,148598,8106,10/20/2011,9,"""Critical""",11.2,6.47,111.9,0.01,65.48,38.03,"""Regular Air""",1.22
245560,394339,8106,1/18/2010,13,"""High""",2.1,3502.14,10380.34,0.05,18895.84,-8389.47,"""Delivery Truck""",8.73
245562,573539,8106,1/18/2010,17,"""High""",22.5,34.58,598.43,0.05,787.58,76.87,"""Regular Air""",8.99
245564,217562,8106,1/18/2010,12,"""High""",32,12.21,272.99,0.07,405.63,-14.98,"""Regular Air""",4.81
245566,390796,8106,5/8/2009,10,"""Not Specified""",1.6,29.34,64.79,0.03,99.97,-41.32,"""Regular Air""",7.87
245568,984757,8106,8/27/2012,9,"""Medium""",9.8,155.99,1664.64,0.06,2121.64,62.16,"""Regular Air""",8.99
245570,334736,8106,7/12/2011,11,"""Medium""",7.2,7.64,60.22,0,85.98,-17.22,"""Regular Air""",5.83
245572,181963,8106,1/29/2011,11,"""Critical""",10.8,70.97,594.66,0.05,688.49,163.1,"""Regular Air""",3.5
245574,334736,8106,11/29/2011,15,"""Medium""",6.3,7.64,60.75,0.01,85.31,-16.56,"""Regular Air""",5.83
245576,798361,8106,4/27/2012,12,"""Critical""",0.9,37.44,30.73,0.02,52.45,-15.03,"""Regular Air""",4.27
245578,269814,8106,8/21/2010,8,"""Critical""",28.8,18.99,450.46,0.1,494.61,112.97,"""Regular Air""",5.23
245580,485887,8106,1/31/2011,12,"""High""",2.1,105.98,283.74,0.08,39.26,278.6,"""Regular Air""",13.99
245582,945371,8106,2/1/2010,14,"""High""",2.8,8.67,26.41,0.06,48.34,-13.72,"""Regular Air""",3.5
245584,334736,8106,11/1/2011,19,"""Not Specified""",27.9,7.64,186.56,0.04,284.87,-48.07,"""Regular Air""",5.83
245586,515534,8106,1/11/2010,8,"""High""",48,517.48,20249.6,0.01,16050.22,8788.81,"""Delivery Truck""",16.63
245588,928702,8106,1/24/2011,17,"""Medium""",12.6,4.82,89.99,0,67.8,18.96,"""Regular Air""",1.49
245590,637817,8106,9/12/2010,15,"""Low""",17.1,999.99,16263.84,0,9775.71,9224.1,"""Regular Air""",13.99
245592,410393,8106,5/17/2012,18,"""High""",40,19.98,822.13,0,814.93,184.07,"""Regular Air""",8.68
245594,325508,8106,5/17/2012,7,"""High""",27,10.48,301.38,0.06,309.26,5.08,"""Regular Air""",2.89
245596,1030475,8106,11/10/2012,17,"""Critical""",10.5,114.98,1550.39,0.05,2124.32,-399.67,"""Delivery Truck""",51.42
245598,119069,8106,7/30/2011,17,"""High""",32.8,264.98,7049.76,0.1,8886.39,1977.69,"""Delivery Truck""",17.86
245600,957535,8106,11/7/2010,13,"""Medium""",20.7,3.52,57.48,0.07,202.48,-121.59,"""Regular Air""",6.83
245602,952554,8106,9/4/2009,7,"""Not Specified""",43,286.85,7601.3,0.07,13020.93,-686.45,"""Delivery Truck""",61.76
245604,985540,8106,10/13/2012,16,"""Not Specified""",33.3,4.91,172.22,0.05,263.71,-82.09,"""Regular Air""",4.97
245606,639545,8106,1/21/2012,11,"""Medium""",11.2,90.48,1554.53,0,973.02,474.66,"""Regular Air""",19.99
245608,250373,8106,11/10/2009,8,"""High""",20,13.99,274.28,0.06,382.11,-32.42,"""Regular Air""",7.51
245610,381085,8106,4/20/2010,16,"""Critical""",36.9,45.98,1496.9,0.01,1538.74,346.43,"""Regular Air""",4.8
245612,161867,8106,3/12/2010,7,"""Not Specified""",18.9,125.99,1967.36,0.1,2377.68,268.01,"""Regular Air""",8.99
245614,545992,8106,11/18/2011,8,"""High""",29.4,9.74,321.1,0.07,395.7,13.31,"""Regular Air""",5.71
245616,112938,8106,7/12/2011,15,"""Not Specified""",34,2.98,92.11,0.01,131.7,-30.39,"""Regular Air""",2.03
245618,468265,8106,8/6/2009,7,"""High""",12,10.06,115.45,0.07,97.12,23.53,"""Regular Air""",2.06
245620,203328,8106,12/12/2011,7,"""Medium""",22,16.91,291.75,0.06,394.36,-22.4,"""Express Air""",6.25
245622,671330,8106,7/10/2011,14,"""High""",21,195.99,4965.76,0.08,4680.65,1198.97,"""Regular Air""",3.99
245624,131747,8106,5/24/2010,19,"""Low""",6,14.48,57.9,0.08,116.51,-29.71,"""Regular Air""",1.99
245626,545992,8106,9/2/2011,8,"""High""",36,9.74,366.87,0.1,391.29,-1.79,"""Regular Air""",5.71
245628,795486,8106,12/20/2012,9,"""High""",29.4,101.41,2991.35,0.07,5151.18,-892.03,"""Regular Air""",35
245630,209997,8106,8/28/2012,8,"""High""",18.4,5.68,97.76,0.02,83.93,46.69,"""Regular Air""",1.39
245632,575546,8106,4/23/2012,12,"""Medium""",27,5.84,159.5,0.06,106.18,68.96,"""Regular Air""",1
245634,455572,8106,10/7/2012,15,"""High""",26.6,43.57,1449.68,0.1,1664.23,-8.67,"""Regular Air""",16.36
245636,203328,8106,11/23/2009,8,"""Low""",36,16.91,457.92,0.07,648.19,-39.5,"""Regular Air""",6.25
245638,79342,8106,12/1/2010,19,"""Critical""",29.7,370.98,8810.33,0,11622.63,619.71,"""Delivery Truck""",99
245640,455222,8106,5/17/2012,15,"""Medium""",32.2,37.94,1714.02,0.04,1003.93,741.27,"""Regular Air""",5.08
245642,299699,8106,9/8/2011,10,"""High""",21,225.02,3803.26,0,4425.54,299.88,"""Delivery Truck""",28.66
245644,389962,8106,8/18/2012,9,"""Low""",44,35.44,1105.69,0.01,859.71,699.64,"""Regular Air""",4.92
245646,957636,8106,5/13/2009,13,"""Medium""",6,11.58,67.67,0.01,76.08,-6.61,"""Regular Air""",5.72
245648,717095,8106,3/13/2010,18,"""Medium""",34,9.93,334.66,0.05,205.01,132.56,"""Regular Air""",1.09
245650,468265,8106,11/22/2009,18,"""High""",18.9,10.06,207.78,0.07,193.5,78.05,"""Regular Air""",2.06
245652,942547,8106,7/3/2010,12,"""Medium""",47,7.08,304.83,0.1,308.84,23.82,"""Regular Air""",2.35
245654,717095,8106,7/3/2009,18,"""High""",26.6,9.93,298.46,0.07,227.74,149.53,"""Regular Air""",1.09
245656,462054,8106,9/17/2010,19,"""Low""",10.5,64.65,741.04,0.09,1473.46,-503.8,"""Regular Air""",35
245658,957636,8106,8/16/2009,17,"""Low""",1.6,11.58,26.15,0.1,39.21,-16.15,"""Regular Air""",6.97
245660,724251,8106,9/12/2010,16,"""Low""",18.9,170.98,2948.3,0,2549.96,1040.62,"""Express Air""",13.99
245662,112938,8106,7/28/2010,18,"""Low""",5,2.98,11.94,0.03,22.41,-7.54,"""Regular Air""",2.03
245664,455222,8106,1/5/2011,13,"""Critical""",14,37.94,552.08,0,327.92,203.24,"""Express Air""",5.08
245666,242881,8106,6/15/2010,19,"""Low""",0.9,167.27,195.04,0.08,316.6,-149.41,"""Regular Air""",35
245668,905242,8106,3/4/2011,9,"""Critical""",30.1,130.98,4990.49,0.04,9036.34,-3404.24,"""Delivery Truck""",130
245670,905242,8106,6/17/2011,13,"""Critical""",36,130.98,4211.58,0.03,5523.23,-284.06,"""Delivery Truck""",30
245672,251563,8106,12/12/2012,7,"""Not Specified""",21.6,180.98,3967.44,0.04,4014.2,329.28,"""Delivery Truck""",30
245674,1045401,8106,1/12/2009,16,"""Critical""",31.5,350.98,12770.47,0.03,11517.34,4276.73,"""Delivery Truck""",30
245676,852778,8106,1/12/2009,8,"""Critical""",23.1,1.68,52.63,0.04,52.68,2.72,"""Regular Air""",1
245678,1045401,8106,12/10/2011,9,"""High""",16.1,350.98,6580.19,0.06,6163.45,1909.03,"""Delivery Truck""",30
245680,798350,8106,10/25/2011,10,"""High""",15.2,90.98,1293.5,0.1,1918.07,-189.55,"""Delivery Truck""",30
245682,802135,8106,8/4/2010,12,"""Critical""",0.7,100.89,99.57,0.08,163,-62.19,"""Delivery Truck""",42
245684,285357,8106,11/23/2010,20,"""Medium""",0.8,110.98,90.92,0.1,200.78,-89.9,"""Delivery Truck""",30
245686,1040869,8106,2/23/2010,8,"""Medium""",36.8,3.49,161.28,0.01,103.8,56.73,"""Regular Air""",0.76
245688,79748,8106,4/3/2012,17,"""Low""",42.3,306.14,9367.41,0.09,11535.55,2852.94,"""Delivery Truck""",26.53
245690,105743,8106,9/5/2009,8,"""Not Specified""",11,442.14,5155.35,0,4362.03,501.51,"""Delivery Truck""",14.7
245692,394339,8106,7/7/2011,14,"""High""",3,3502.14,7337.86,0.06,19076.81,-8570.45,"""Delivery Truck""",8.73
245694,625704,8106,4/30/2009,11,"""Low""",38.7,21.98,750.7,0.02,693.95,251.17,"""Regular Air""",2.87
245696,568048,8106,3/13/2011,15,"""High""",8,4.71,41.71,0.05,54.81,-7.76,"""Regular Air""",0.7
245698,607882,8106,10/3/2010,8,"""Not Specified""",43.2,11.97,438.64,0.09,622.39,-47.92,"""Express Air""",4.98
245700,625704,8106,11/25/2010,12,"""Medium""",19.6,21.98,534.04,0,410.7,204.74,"""Regular Air""",2.87
245702,399912,8106,6/15/2010,17,"""Low""",3.5,145.45,751.94,0.02,1011.17,-283.94,"""Delivery Truck""",17.85
245704,866383,8106,3/20/2011,17,"""High""",25.6,3.93,107.28,0.06,95.09,30.61,"""Regular Air""",0.99
245706,399912,8106,11/19/2011,19,"""Not Specified""",5.6,145.45,770,0.07,1403.84,-240.31,"""Delivery Truck""",17.85
245708,845743,8106,8/27/2012,18,"""High""",3.2,15.57,51.27,0.02,58.54,3.72,"""Regular Air""",1.39
245710,220034,8106,1/22/2011,16,"""Not Specified""",43,32.98,962.29,0.06,1508.38,-90.3,"""Express Air""",5.5
245712,390796,8106,2/2/2011,20,"""Critical""",3.2,29.34,123.82,0.05,117.68,-0.37,"""Regular Air""",57.87
245714,888317,8106,8/20/2012,13,"""High""",30,30.98,682.58,0.03,936.09,-6.72,"""Regular Air""",19.51
245716,220034,8106,2/10/2012,11,"""High""",14,32.98,574.85,0.04,790.44,-130.88,"""Regular Air""",5.5
245718,957636,8106,1/24/2011,10,"""Not Specified""",30.8,11.58,445.95,0.06,522.13,-12.67,"""Regular Air""",6.97
245720,957636,8106,9/5/2011,7,"""Medium""",3,11.58,27.64,0.1,47.63,-12.99,"""Regular Air""",5.72
245722,957636,8106,12/22/2011,9,"""Critical""",20.8,11.58,280.24,0.06,266.9,34.12,"""Regular Air""",5.72
245724,947094,8106,12/28/2010,11,"""Critical""",4.9,20.98,161.09,0,431.26,-284.4,"""Delivery Truck""",53.03
245726,1029916,8106,5/7/2010,17,"""Critical""",24,2.16,54.32,0.03,171.43,-119.62,"""Regular Air""",6.05
245728,1029916,8106,2/14/2012,13,"""Not Specified""",4.5,2.16,14.94,0.07,31.03,-20.3,"""Regular Air""",6.05
245730,717095,8106,6/30/2011,14,"""Medium""",38.7,9.93,404.25,0.01,228.15,198.83,"""Regular Air""",1.09
245732,616627,8106,6/30/2011,13,"""Medium""",30.4,2.21,79.81,0.08,78.42,5.48,"""Regular Air""",1
245734,612619,8106,3/5/2009,14,"""Critical""",20,107.53,2043.07,0.05,2134.5,553.7,"""Regular Air""",5.81
245736,260366,8106,1/30/2009,12,"""Low""",31,574.74,11246.8,0.07,10400.44,7416.43,"""Regular Air""",24.49
245738,147664,8106,11/27/2011,11,"""Not Specified""",3,6783.02,19229.86,0,32333.46,-11984.4,"""Regular Air""",24.49
245740,967595,8106,5/28/2012,12,"""Low""",15.4,65.99,1239.44,0.07,1286.21,165.5,"""Regular Air""",3.99
245742,147664,8106,5/21/2012,9,"""Critical""",6.4,6783.02,28940.25,0.09,50411.88,3852.19,"""Regular Air""",24.49
245744,217562,8106,9/2/2012,19,"""Critical""",20.7,12.21,260.08,0.1,318.58,-37.85,"""Regular Air""",4.81
245746,491753,8106,12/25/2011,12,"""High""",26,7.28,170.04,0.04,130.92,58.32,"""Regular Air""",1.77
245748,430465,8106,5/12/2012,14,"""Medium""",27,2.62,62.77,0.05,59.98,18.57,"""Regular Air""",0.8
245750,852778,8106,11/16/2011,9,"""High""",21.6,1.68,31.75,0.05,42.05,-1.78,"""Regular Air""",1
245752,852778,8106,5/29/2012,9,"""High""",35,1.68,70.38,0.09,88.47,-4.56,"""Regular Air""",1
245754,249175,8106,4/8/2009,14,"""Not Specified""",33.3,4.55,112.71,0.08,136.08,32.19,"""Regular Air""",1.49
245756,249175,8106,9/5/2009,17,"""Low""",22.4,4.55,102.95,0.04,99.07,28.29,"""Regular Air""",1.49
245758,249175,8106,2/13/2011,11,"""Critical""",24,4.55,140.24,0.05,103.58,32.87,"""Regular Air""",1.49
245760,479758,8106,5/17/2009,7,"""High""",18.2,19.84,493.43,0.07,395.59,120.18,"""Regular Air""",4.1
245762,616627,8106,12/30/2010,17,"""Low""",18.9,2.21,37.55,0.02,42.51,3.88,"""Regular Air""",1
245764,616627,8106,4/2/2011,19,"""Low""",14.4,2.21,38.2,0.07,30.95,4.34,"""Express Air""",1
245766,616627,8106,2/7/2012,12,"""Not Specified""",41,2.21,71.82,0.03,80.66,9.92,"""Regular Air""",1
245768,616627,8106,11/28/2012,7,"""Not Specified""",36,2.21,57.46,0.02,68.1,11.44,"""Regular Air""",1
245770,575546,8106,1/2/2011,11,"""Low""",19.2,5.84,138.75,0.09,90.26,49.81,"""Regular Air""",1
245772,836171,8106,3/27/2009,18,"""Not Specified""",25.2,8.95,215.36,0.07,230.4,91.73,"""Regular Air""",2.01
245774,510440,8106,5/17/2009,9,"""High""",43,8.34,354.96,0.07,207.28,151.27,"""Regular Air""",1.43
245776,334736,8106,5/14/2011,10,"""Low""",8.1,7.64,79.25,0,82.01,-13.25,"""Express Air""",5.83
245778,334736,8106,5/29/2012,8,"""High""",32.8,7.64,227.73,0,354.99,-41.75,"""Regular Air""",5.83
245780,468265,8106,10/18/2012,8,"""Low""",28.8,10.06,285.35,0.05,216.4,105.47,"""Regular Air""",2.06
245782,952554,8106,8/29/2012,18,"""High""",9,286.85,1850.21,0.01,3296.75,-715.11,"""Delivery Truck""",61.76
245784,751161,8106,5/27/2010,16,"""Critical""",12.6,880.98,12043.88,0.07,10322.34,2011.31,"""Delivery Truck""",44.55
245786,747572,8106,5/27/2010,16,"""Critical""",12.6,13.48,156.1,0,195.04,-6.32,"""Regular Air""",4.51
245788,553905,8106,11/25/2010,18,"""Low""",5.6,2.74,22.25,0.06,43.33,-21.47,"""Regular Air""",3.5
245790,428687,8106,12/2/2009,12,"""Low""",20,3.74,74.58,0.06,108.81,-15.37,"""Regular Air""",0.94
245792,1007862,8106,12/20/2009,15,"""High""",31.2,160.98,5748.2,0.09,6737.99,-459.86,"""Delivery Truck""",35.02
245794,165300,8106,8/7/2011,17,"""Low""",15.4,276.2,6396.2,0.02,4174.14,1902.24,"""Regular Air""",24.49
245796,165300,8106,3/4/2012,13,"""Critical""",6.3,276.2,1499.5,0.08,1865.48,67.84,"""Regular Air""",24.49
245798,126366,8106,3/24/2011,7,"""High""",18.9,138.14,2503.64,0.07,3596.13,-695.26,"""Express Air""",35
245800,37176,8106,3/28/2012,14,"""Not Specified""",3,349.45,588.39,0.1,1040.7,7.55,"""Delivery Truck""",60
245802,930243,8106,7/16/2011,16,"""Critical""",19.6,40.97,1165.33,0.04,992.27,154.85,"""Regular Air""",8.99
245804,942547,8106,1/31/2011,13,"""High""",8.4,7.08,66.11,0.1,84.51,0.35,"""Regular Air""",2.35
245806,942547,8106,2/10/2011,18,"""Critical""",31,7.08,203.54,0.01,183.49,35.98,"""Regular Air""",2.35
245808,200320,8106,9/2/2012,7,"""Low""",19.8,3.78,64.63,0.1,57.88,25.18,"""Regular Air""",0.71
245810,317714,8106,6/8/2012,9,"""Not Specified""",27.3,1.6,43.36,0.1,80.08,-17.78,"""Regular Air""",1.29
245812,798361,8106,3/28/2010,17,"""Not Specified""",1.8,37.44,79.58,0.06,113.1,-38.28,"""Regular Air""",4.27
245814,967842,8106,3/28/2010,12,"""Medium""",2.8,328.14,936.03,0.06,1743.95,-431.45,"""Delivery Truck""",91.05
245816,908570,8106,7/24/2009,8,"""Not Specified""",6.4,95.99,419.45,0.1,1036.48,-268.66,"""Regular Air""",4.9
245818,795486,8106,7/24/2009,11,"""Not Specified""",23.1,101.41,2550.97,0,3804.26,-457.73,"""Express Air""",35
245820,642999,8106,11/30/2011,9,"""High""",28,43.41,1235.54,0.05,987.13,749.22,"""Regular Air""",2.99
245822,642999,8106,3/17/2012,10,"""Medium""",6.4,43.41,237.87,0.05,267.64,79.59,"""Regular Air""",2.99
245824,698622,8106,12/14/2011,8,"""Not Specified""",27.2,114.98,2861.69,0.1,5529.63,-1620.41,"""Delivery Truck""",58.72
245826,79342,8106,1/2/2010,18,"""Critical""",22.4,370.98,9993.38,0.1,12393.85,-522.59,"""Delivery Truck""",99
245828,828775,8106,6/3/2009,10,"""Low""",6.4,65.99,312.93,0.04,734.03,-206.15,"""Regular Air""",8.99
245830,973228,8106,11/16/2011,19,"""Not Specified""",2.7,195.99,454.2,0.01,1388.85,-800.89,"""Regular Air""",4.2
245832,945963,8106,6/3/2009,11,"""Low""",11.7,20.98,305.6,0.09,718.42,-445.77,"""Delivery Truck""",45
245834,748835,8106,3/15/2009,20,"""Medium""",1.4,125.99,160.6,0.09,857.26,-605.37,"""Regular Air""",8.99
245836,573049,8106,5/25/2009,13,"""High""",16.1,3.15,51.05,0.01,43.89,28.55,"""Regular Air""",0.49
245838,226603,8106,1/23/2012,10,"""Not Specified""",0.9,60.97,56.49,0.01,97.8,-36.84,"""Regular Air""",4.5
245840,957535,8106,3/16/2012,7,"""High""",22.4,3.52,81.05,0.07,279.99,-167.42,"""Regular Air""",6.83
245842,434079,8106,11/8/2009,18,"""Low""",12.6,205.99,1725.85,0.06,2870.79,13.01,"""Regular Air""",8.99
245844,382748,8106,3/16/2012,7,"""High""",13,14.98,210.22,0,225.45,-30.71,"""Regular Air""",7.69
245846,240546,8106,11/8/2009,15,"""Low""",35,205.99,8558.47,0.06,7759.98,2539.46,"""Regular Air""",8.99
245848,181963,8106,11/8/2009,8,"""Low""",1.8,70.97,113.27,0.05,232.98,-91.09,"""Regular Air""",3.5
245858,805551,8106,11/21/2010,9,"""Medium""",28,22.98,933.21,0.05,711.97,207.18,"""Regular Air""",7.58
245860,805551,8106,9/11/2011,13,"""Critical""",3.2,22.98,103.9,0.07,111.11,-19.26,"""Express Air""",7.58
245862,250373,8106,3/23/2009,19,"""Not Specified""",36,13.99,386.01,0,474.94,28.7,"""Regular Air""",7.51
245864,674377,8106,10/15/2010,13,"""Low""",9.8,11.35,125.86,0.1,235.14,-76.34,"""Regular Air""",8.6
245866,701926,8106,9/19/2011,14,"""Critical""",37,29.14,1033.44,0.1,692.45,385.63,"""Regular Air""",4.86
245868,994793,8106,6/5/2011,20,"""Low""",46,6.48,303.62,0.02,358.04,-59.98,"""Regular Air""",2.74
245870,632964,8106,8/6/2009,14,"""High""",36.8,28.99,853.48,0.01,1200.74,132.79,"""Regular Air""",8.59
245872,674000,8106,3/24/2012,18,"""Critical""",4.9,8.34,53.99,0.1,72.06,-13.78,"""Regular Air""",4.82
245874,632743,8106,5/6/2010,9,"""Low""",30.8,78.8,3249.09,0.1,4793.39,-1326.29,"""Regular Air""",35
245876,841268,8106,3/1/2011,16,"""Critical""",1.6,4.48,8.43,0.09,14.13,-5.26,"""Regular Air""",1.22
245878,438316,8106,6/1/2009,10,"""Critical""",13.6,7.78,86.84,0.09,116.43,15.74,"""Regular Air""",2.5
245880,538394,8106,5/31/2012,7,"""Critical""",36.8,195.99,5576.13,0.01,6703.57,2311.96,"""Regular Air""",8.99
245882,438316,8106,9/12/2012,16,"""Not Specified""",34.4,7.78,322.47,0.09,262.17,72.28,"""Express Air""",2.5
245884,485887,8106,2/8/2009,8,"""High""",18,105.98,1620.81,0.1,1539.07,580.43,"""Express Air""",13.99
245886,325508,8106,6/24/2009,19,"""Medium""",35.1,10.48,353.53,0.1,394.71,13.91,"""Regular Air""",2.89
245888,497806,8106,5/5/2010,15,"""Medium""",14,5.58,58.71,0.06,106.89,-28.83,"""Regular Air""",5.3
245890,497806,8106,3/24/2011,15,"""Medium""",40.5,5.58,177.72,0.01,334.75,-83.66,"""Regular Air""",5.3
245892,888317,8106,10/4/2012,12,"""Not Specified""",13.5,30.98,351.96,0,483.8,-19.1,"""Regular Air""",19.51
245894,102816,8106,11/1/2012,19,"""Low""",40.5,2.98,117.23,0.05,133.16,0.89,"""Regular Air""",1.58
245896,1031140,8106,9/6/2011,15,"""Low""",45,2.47,87.51,0.07,94.77,16.31,"""Express Air""",1.02
245898,148598,8106,6/6/2009,14,"""Critical""",16,6.47,90.51,0.02,89.18,40.2,"""Regular Air""",1.22
245900,380477,8106,8/17/2010,12,"""High""",18,7.89,115.87,0,120.53,21.49,"""Regular Air""",2.82
245902,245758,8106,4/4/2010,19,"""Low""",13.6,10.14,169.48,0.03,123.8,48.55,"""Regular Air""",2.27
245904,357719,8106,4/13/2009,19,"""Critical""",0.7,1.88,2.39,0.05,4.74,-2.91,"""Regular Air""",1.49
245906,992059,8106,11/1/2011,8,"""Critical""",29.4,125.99,3936.47,0.04,4327.86,963.68,"""Express Air""",7.69
245908,746290,8106,9/16/2012,19,"""Critical""",14,125.99,1894.49,0.09,2354.26,165.45,"""Regular Air""",8.8
245910,967595,8106,6/24/2009,10,"""High""",49,65.99,2424.16,0.02,2571.44,662.05,"""Regular Air""",3.99
245912,967595,8106,10/25/2011,19,"""High""",24.3,65.99,1369.02,0.07,1511.06,270.6,"""Regular Air""",3.99
245914,1037740,8106,2/27/2011,13,"""Low""",15.2,115.99,1747.95,0,1802.99,400.82,"""Express Air""",2.5
245916,434079,8106,2/11/2012,9,"""Low""",4,205.99,738.5,0.09,1830.11,-800.25,"""Regular Air""",8.99
245918,705403,8106,9/28/2012,8,"""Medium""",20.3,4.71,142.59,0.02,139.8,-3.23,"""Regular Air""",0.7
245920,593359,8106,8/16/2012,20,"""Critical""",32.8,2.18,72.7,0.04,81.28,8.06,"""Regular Air""",0.78
245922,382748,8106,9/17/2010,10,"""Low""",0.8,14.98,29.65,0.05,31.47,-16.54,"""Express Air""",7.69
245924,609559,8106,11/1/2012,15,"""Low""",15.4,110.99,1847.04,0.04,2070.34,371.4,"""Regular Air""",2.5
245926,784832,8106,5/13/2012,15,"""Critical""",36.8,65.99,2011.61,0.04,2433.85,601.65,"""Express Air""",4.99
245928,784832,8106,10/28/2012,13,"""Low""",18.2,65.99,1060.47,0.02,1405.53,310.19,"""Regular Air""",4.99
245930,538394,8106,2/26/2009,10,"""Medium""",18.4,195.99,2910.18,0.06,4158.24,349.47,"""Regular Air""",8.99
245932,908570,8106,5/29/2010,12,"""Low""",43,95.99,3681.75,0.01,2931.12,1196.44,"""Regular Air""",4.9
245934,623868,8106,3/19/2010,10,"""Low""",36.8,65.99,2180.45,0.1,2669.26,366.18,"""Regular Air""",8.99
245936,760927,8106,1/12/2009,12,"""Medium""",9,40.98,401.14,0.1,540.73,-131.03,"""Regular Air""",6.5
245938,453581,8106,4/11/2011,13,"""Critical""",5.6,19.99,180.43,0.02,204.76,-44.86,"""Regular Air""",11.17
245940,453581,8106,6/4/2011,10,"""Low""",3,19.99,66.65,0.02,15.41,44.54,"""Regular Air""",11.17
245942,802024,8106,9/8/2011,11,"""Critical""",20.3,70.71,1412.92,0.08,2862.76,-812.25,"""Regular Air""",37.58
245944,1018236,8106,10/28/2012,19,"""Critical""",20,15.51,212.06,0.07,340.33,-30.2,"""Regular Air""",5.8
245946,747572,8106,5/17/2010,16,"""Critical""",37,13.48,348.8,0.01,488.57,10.18,"""Regular Air""",4.51
245948,747572,8106,4/2/2012,19,"""Medium""",30.8,13.48,452.01,0.1,603.35,-10.33,"""Regular Air""",4.51
245950,161786,8106,7/20/2010,15,"""High""",24,60.65,1597.8,0.05,1454.2,365.25,"""Regular Air""",12.23
245952,299699,8106,6/16/2012,11,"""Medium""",16.8,225.02,5452.9,0.07,4973.74,426.67,"""Delivery Truck""",28.66
245954,845612,8106,9/24/2009,9,"""High""",15.4,48.91,906.03,0,1704.4,-628.38,"""Regular Air""",35
245956,228599,8106,9/25/2009,17,"""Critical""",1,14.89,19.57,0.17,23.85,-9.13,"""Regular Air""",13.56
245958,240546,8106,9/9/2011,17,"""Not Specified""",18.2,205.99,4097.14,0.1,4854.1,501.54,"""Regular Air""",8.99
245960,467302,8106,9/26/2011,12,"""Not Specified""",33.6,8.01,410.15,0.01,281.89,102.58,"""Regular Air""",2.87
