OrderID,OrderDate,Region,Category,Product,ShipMode,Quantity,Sales,Discount,Profit
10852,2010-10-26,Atlantic,Office Supplies,Recycled Premium Regency Composition Covers,Regular Air,17,285.84000,0.02,-27.26
31523,2012-03-08,Ontario,Technology,"Sony MFD2HD Formatted Diskettes, 10/Pack",Regular Air,17,105.85000,0.10,-44.86
33444,2012-10-06,Northwest Territories,Office Supplies,Pizazz¨ Global Quick Fileª,Regular Air,8,127.80000,0.07,-30.48
4389,2009-05-04,West,Furniture,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Delivery Truck,49,7987.43000,0.03,1304.90
4389,2009-05-04,West,Office Supplies,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Regular Air,35,179.45000,0.07,-116.35
24193,2009-03-14,Prarie,Furniture,O'Sullivan Living Dimensions 3-Shelf Bookcases,Delivery Truck,45,9539.60000,0.02,-163.63
1542,2010-09-14,Prarie,Office Supplies,Steel Personal Filing/Posting Tote,Regular Air,13,448.00000,0.08,27.20
12067,2010-02-04,Prarie,Office Supplies,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Regular Air,9,75.26000,0.01,-17.24
30567,2009-01-14,Prarie,Office Supplies,Tyvek¨ Side-Opening Peel & Seel¨ Expanding Envelopes,Regular Air,8,733.55000,0.07,103.13
21634,2012-10-28,Ontario,Technology,Polycom ViewStationª Adapter H323 Videoconferencing Unit,Regular Air,1,1946.55000,0.07,-4017.62
3395,2009-10-29,West,Office Supplies,Park Ridgeª Embossed Executive Business Envelopes,Regular Air,7,107.88000,0.02,25.59
11652,2011-11-10,Ontario,Technology,PC Concepts 116 Key Quantum 3000 Keyboard,Regular Air,35,1154.14000,0.07,-36.00
11652,2011-11-10,Ontario,Technology,Talkabout T8367,Regular Air,1,61.46350,0.05,-261.35
15397,2010-02-06,Ontario,Technology,Targus USB Numeric Keypad,Regular Air,29,1178.04000,0.07,-53.81
39749,2010-06-27,Ontario,Technology,Panasonic KX-P1131 Dot Matrix Printer,Delivery Truck,45,11277.05000,0.01,3497.45
17735,2012-07-12,Ontario,Office Supplies,Staples Bulldog Clip,Regular Air,28,101.19000,0.06,32.47
39749,2010-06-27,Ontario,Furniture,Staples Plastic Wall Frames,Regular Air,14,125.31000,0.00,26.24
58755,2011-12-03,Prarie,Office Supplies,Round Ring Binders,Regular Air,7,15.61000,0.03,-5.19
33220,2009-04-15,Prarie,Office Supplies,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Regular Air,49,3291.13000,0.09,925.95
54464,2009-09-01,Prarie,Furniture,Regeneration Desk Collection,Regular Air,50,87.44000,0.08,-184.60
26503,2011-04-21,Prarie,Office Supplies,Park Ridgeª Embossed Executive Business Envelopes,Regular Air,47,671.78000,0.10,297.23
2688,2012-01-23,Prarie,Technology,T39m,Regular Air,11,1559.43550,0.01,61.24
18279,2009-02-26,West,Technology,Sharp AL-1530CS Digital Copier,Regular Air,20,10281.79000,0.03,3272.90
58854,2010-04-24,Quebec,Furniture,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Delivery Truck,35,6130.90000,0.03,583.15
26145,2011-07-04,Ontario,Furniture,"Seth Thomas 14"" Putty-Colored Wall Clock",Regular Air,27,735.09000,0.10,153.50
38598,2009-08-15,West,Furniture,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Delivery Truck,17,14665.15000,0.04,2860.31
36999,2009-12-12,Ontario,Technology,Sharp 1540cs Digital Laser Copier,Delivery Truck,28,14475.74000,0.06,4963.89
54051,2011-08-11,West,Furniture,"Sauder Forest Hills Library, Woodland Oak Finish",Delivery Truck,23,3301.33000,0.05,-307.46
12228,2009-06-25,Atlantic,Furniture,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Delivery Truck,1,159.51000,0.04,-103.63
2279,2010-02-22,West,Furniture,Office Star - Task Chair with Contemporary Loop Arms,Delivery Truck,49,4577.18000,0.00,205.83
39744,2009-07-06,Quebec,Office Supplies,Riverleaf Stik-Withit¨ Designer Note Cubes¨,Regular Air,6,63.61000,0.01,7.59
43940,2010-02-21,Quebec,Office Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Regular Air,44,1717.21000,0.08,176.13
24960,2011-01-27,Ontario,Office Supplies,"Snap-A-Way¨ Black Print Carbonless Ruled Speed Letter, Triplicate",Regular Air,37,1436.94000,0.00,639.66
43367,2010-03-09,Ontario,Office Supplies,Space Solutions Commercial Steel Shelving,Regular Air,18,1221.62000,0.01,-468.64
11491,2010-08-17,Ontario,Furniture,Staples Plastic Wall Frames,Express Air,38,1785.74000,0.03,739.48
32869,2009-03-27,Atlantic,Office Supplies,Sanford Liquid Accent Highlighters,Regular Air,2,15.26000,0.01,-7.51
46977,2012-05-07,Ontario,Office Supplies,Tuff Stuffª Recycled Round Ring Binders,Regular Air,10,50.42000,0.06,7.25
2752,2010-11-18,Ontario,Office Supplies,Staples Bulldog Clip,Regular Air,41,152.59000,0.02,55.48
29058,2010-01-03,Prarie,Office Supplies,"Quartet Omega¨ Colored Chalk, 12/Pack",Regular Air,23,128.52000,0.06,42.80
56291,2012-09-17,Quebec,Technology,Panasonic KX-P3626 Dot Matrix Printer,Delivery Truck,22,11022.53000,0.06,1869.86
57253,2009-01-05,Ontario,Furniture,Telescoping Adjustable Floor Lamp,Regular Air,48,12635.75000,0.07,-335.24
12099,2009-09-11,Yukon,Office Supplies,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Regular Air,48,308.81000,0.01,128.28
51815,2009-05-26,West,Office Supplies,Storex Dura Proª Binders,Regular Air,37,227.50000,0.01,-256.52
48067,2012-06-29,Atlantic,Technology,T28 WORLD,Express Air,24,4010.93750,0.00,630.70
41636,2009-08-14,Prarie,Office Supplies,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Regular Air,25,423.15000,0.05,-47.28
41636,2009-08-14,Prarie,Furniture,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Regular Air,47,5294.48000,0.03,1521.31
39043,2010-12-22,Prarie,Office Supplies,Tennsco Commercial Shelving,Express Air,37,750.89000,0.07,-1176.28
19556,2010-12-30,Yukon,Furniture,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Delivery Truck,45,5785.59000,0.07,-423.77
2048,2010-11-14,Atlantic,Office Supplies,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Express Air,9,548.36000,0.10,78.63
32613,2011-12-16,Quebec,Technology,R380,Express Air,41,7174.94350,0.02,2373.24
32613,2011-12-16,Quebec,Office Supplies,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Regular Air,38,5228.20000,0.00,-691.52
70,2010-12-17,Quebec,Office Supplies,"Super Bands, 12/Pack",Regular Air,48,90.05000,0.03,-107.00
31973,2011-05-12,Atlantic,Furniture,SAFCO Optional Arm Kit for Workspace¨ Cribbage Stacking Chair,Regular Air,15,404.54000,0.03,43.99
56710,2010-05-11,Ontario,Technology,StarTAC 7760,Regular Air,16,833.92650,0.08,-39.22
59685,2012-12-10,Ontario,Furniture,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Regular Air,46,562.91000,0.10,-560.29
53605,2010-08-03,Atlantic,Furniture,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Delivery Truck,48,8367.68000,0.06,886.35
36355,2009-12-02,Quebec,Furniture,"Seth Thomas 8 1/2"" Cubicle Clock",Regular Air,6,129.50000,0.02,65.49
1991,2012-09-06,Ontario,Technology,Okidata ML320 Series Turbo Dot Matrix Printers,Delivery Truck,37,14383.83000,0.01,5050.10
15718,2009-01-27,Ontario,Office Supplies,OIC Thumb-Tacks,Regular Air,50,55.89000,0.06,-3.05
22468,2010-06-10,Ontario,Office Supplies,Premium Transparent Presentation Covers by GBC,Regular Air,14,323.11000,0.00,41.52
22468,2010-06-10,Ontario,Furniture,Staples Plastic Wall Frames,Regular Air,19,163.75000,0.00,23.61
28933,2009-07-09,Yukon,Office Supplies,Staples Brown Kraft Recycled Clasp Envelopes,Regular Air,1,11.16000,0.01,-7.25
12965,2010-06-25,Yukon,Office Supplies,Storex DuraTech Recycled Plastic Frosted Binders,Regular Air,21,90.78000,0.06,-71.84
15271,2010-07-25,Atlantic,Furniture,SAFCO Folding Chair Trolley,Regular Air,18,2389.30000,0.01,589.38
1444,2009-12-05,Ontario,Technology,Okidata ML395C Color Dot Matrix Printer,Delivery Truck,13,15823.27000,0.04,1759.34
1575,2011-09-12,Yukon,Office Supplies,Rediform S.O.S. Phone Message Books,Regular Air,26,133.65000,0.05,56.28
35430,2010-03-25,Ontario,Furniture,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Regular Air,16,1835.84000,0.05,608.74
35430,2010-03-25,Ontario,Office Supplies,SANFORD Liquid Accentª Tank-Style Highlighters,Regular Air,48,133.43000,0.10,9.50
11714,2009-08-04,Yukon,Technology,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Delivery Truck,1,3501.79000,0.01,-7838.33
44231,2009-11-03,West,Furniture,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Delivery Truck,11,1865.94000,0.04,116.10
11011,2012-05-13,Quebec,Office Supplies,Self-Adhesive Address Labels for Typewriters by Universal,Regular Air,36,251.05000,0.10,118.79
41383,2010-05-12,Quebec,Furniture,"Situations Contoured Folding Chairs, 4/Set",Delivery Truck,38,2702.30000,0.03,-1330.78
29058,2010-01-03,West,Furniture,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Delivery Truck,33,28389.14000,0.07,7132.18
43745,2010-11-01,Quebec,Technology,T61,Regular Air,32,1250.42650,0.02,303.30
25318,2011-11-19,West,Office Supplies,Staples¨ General Use 3-Ring Binders,Regular Air,1,3.20000,0.09,-3.16
58372,2011-04-02,Ontario,Office Supplies,"Quartet Alpha¨ White Chalk, 12/Pack",Express Air,16,38.20000,0.07,4.34
1411,2009-12-20,Atlantic,Furniture,Rush Hierlooms Collection Rich Wood Bookcases,Delivery Truck,39,5748.20000,0.09,-459.86
23522,2011-04-11,Ontario,Furniture,Telescoping Adjustable Floor Lamp,Regular Air,8,180.43000,0.02,-44.86
12452,2010-12-07,Ontario,Office Supplies,Xerox 1934,Regular Air,38,2063.42000,0.03,989.95
35239,2011-11-12,West,Office Supplies,Xerox 1928,Regular Air,21,109.29000,0.08,-77.08
39972,2012-09-25,Quebec,Office Supplies,Wilson Jones Standard D-Ring Binders,Regular Air,19,97.06000,0.05,-7.36
46662,2011-12-29,West,Office Supplies,Xerox 21,Regular Air,8,57.22000,0.07,-27.72
24705,2011-09-15,West,Technology,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Regular Air,15,466.28000,0.00,92.70
44960,2011-05-03,Ontario,Office Supplies,Xerox 212,Regular Air,16,112.91000,0.04,-72.81
47303,2011-12-05,Ontario,Office Supplies,Xerox 210,Express Air,45,308.92000,0.04,-143.58
30532,2011-11-26,Ontario,Office Supplies,Xerox 188,Regular Air,45,514.03000,0.05,82.19
19205,2010-07-26,Ontario,Office Supplies,Xerox 1935,Regular Air,47,1291.35000,0.04,479.62
21796,2012-05-06,Ontario,Technology,US Robotics 56K V.92 External Faxmodem,Regular Air,46,4744.64000,0.04,1033.38
46468,2011-01-11,Ontario,Office Supplies,Xerox 207,Regular Air,1,11.87000,0.04,-8.89
26310,2012-07-29,Prarie,Office Supplies,Xerox 1974,Regular Air,19,112.67000,0.09,-37.85
52930,2011-11-08,Ontario,Office Supplies,Xerox 1924,Regular Air,39,225.17000,0.10,-183.05
40134,2011-10-09,West,Office Supplies,Xerox 1949,Regular Air,1,9.75000,0.00,-6.72
27461,2010-02-26,Ontario,Office Supplies,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Regular Air,26,1096.17000,0.01,110.78
41569,2010-07-21,Ontario,Office Supplies,Xerox 1881,Regular Air,49,617.34000,0.06,47.10
49767,2010-11-08,West,Office Supplies,Xerox 220,Regular Air,7,50.47000,0.08,-31.70
24193,2009-03-14,Prarie,Office Supplies,Xerox 1971,Regular Air,24,109.86000,0.02,-63.87
16422,2011-10-09,Prarie,Office Supplies,Xerox 23,Regular Air,40,272.01000,0.01,-42.45
36003,2010-10-31,Prarie,Office Supplies,Xerox Blank Computer Paper,Regular Air,48,1031.18000,0.01,349.82
15622,2011-08-25,West,Office Supplies,Xerox 1993,Regular Air,21,135.99000,0.09,-129.24
15872,2012-10-30,Prarie,Office Supplies,Xerox 1893,Regular Air,19,718.41000,0.10,23.94
11652,2011-11-10,Ontario,Office Supplies,Xerox 1895,Regular Air,37,223.82000,0.09,-249.11
40611,2012-03-28,Prarie,Office Supplies,Xerox 1971,Express Air,12,66.83000,0.02,-24.31
8642,2010-01-16,Prarie,Office Supplies,Wilson Jones ÒSnapÓ Scratch Pad Binder Tool for Ring Binders,Regular Air,26,151.05000,0.09,-76.14
47270,2010-08-02,Prarie,Office Supplies,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Express Air,40,382.65000,0.03,47.61
47270,2010-08-02,Prarie,Office Supplies,Xerox 1930,Regular Air,9,61.00000,0.08,-34.25
51557,2011-10-31,West,Office Supplies,Xerox 1937,Regular Air,36,1749.07000,0.04,804.66
30913,2012-09-22,West,Technology,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Regular Air,36,795.52000,0.08,290.64
5957,2010-12-26,Atlantic,Office Supplies,Xerox 1927,Regular Air,15,68.32000,0.05,-66.72
26176,2011-11-19,Prarie,Office Supplies,Xerox 217,Regular Air,14,94.32000,0.06,-66.87
37315,2012-06-05,West,Office Supplies,Xerox 1971,Regular Air,43,170.81000,0.10,-133.68
22402,2009-05-27,Yukon,Office Supplies,Vinyl Sectional Post Binders,Regular Air,33,1194.34000,0.04,497.11
31233,2011-09-24,Yukon,Office Supplies,Xerox 1989,Regular Air,3,19.34000,0.06,-11.36
1762,2009-08-19,West,Office Supplies,Wausau Papers Astrobrights¨ Colored Envelopes,Regular Air,11,69.60000,0.00,6.46
24960,2011-01-27,Ontario,Office Supplies,Xerox 229,Regular Air,18,125.80000,0.03,-35.98
43367,2010-03-09,Ontario,Office Supplies,Xerox 23,Regular Air,3,23.38000,0.08,-12.19
1637,2011-02-07,Yukon,Technology,US Robotics 56K V.92 External Faxmodem,Regular Air,10,1024.29000,0.07,-95.52
47108,2009-10-15,Atlantic,Office Supplies,Xerox 1896,Express Air,26,258.11000,0.10,9.95
23524,2009-04-28,Ontario,Office Supplies,Xerox 194,Regular Air,46,2461.23000,0.06,748.20
20805,2011-01-10,Ontario,Office Supplies,Xerox 1962,Regular Air,3,17.70000,0.06,-10.37
47171,2010-01-07,Ontario,Office Supplies,Xerox 212,Regular Air,21,147.16000,0.01,-92.55
52673,2012-05-08,West,Office Supplies,Wilson Jones Impact Binders,Regular Air,4,26.41000,0.05,-16.53
7845,2009-12-13,Ontario,Office Supplies,Xerox 1916,Express Air,45,2145.05000,0.07,1012.67
50055,2012-10-18,Prarie,Office Supplies,Xerox 1986,Regular Air,11,75.79000,0.09,-18.77
29058,2010-01-03,Prarie,Office Supplies,Xerox 200,Regular Air,43,287.61000,0.02,-101.50
16518,2012-09-29,West,Office Supplies,Xerox 1887,Regular Air,4,80.29000,0.03,-6.57
56291,2012-09-17,Quebec,Office Supplies,White GlueTop Scratch Pads,Regular Air,25,377.37000,0.04,151.40
46375,2010-08-26,Prarie,Office Supplies,Xerox 1932,Regular Air,24,905.32000,0.02,389.07
24067,2012-08-22,Atlantic,Office Supplies,Xerox 1920,Regular Air,19,120.56000,0.07,-79.35
2209,2012-07-09,Ontario,Office Supplies,Wirebound Voice Message Log Book,Regular Air,1,5.68000,0.02,-1.82
45156,2011-02-12,Prarie,Office Supplies,Wilson Jones DublLock¨ D-Ring Binders,Regular Air,35,238.08000,0.07,31.65
2852,2010-01-15,Prarie,Office Supplies,Xerox 217,Regular Air,10,74.87000,0.02,-43.97
19556,2010-12-30,Yukon,Office Supplies,Xerox 1908,Regular Air,22,1131.93000,0.09,469.69
32803,2011-12-16,Ontario,Office Supplies,XtraLife¨ ClearVueª Slant-D¨ Ring Binders by Cardinal,Express Air,49,371.95000,0.08,-10.33
27680,2010-01-26,Northwest Territories,Office Supplies,Xerox 21,Regular Air,19,137.02000,0.01,-46.89
57376,2011-06-19,Atlantic,Furniture,Ultra Door Pull Handle,Regular Air,44,442.72000,0.07,-168.38
47078,2010-04-19,Atlantic,Office Supplies,Xerox 1989,Regular Air,20,98.57000,0.07,-49.64
23555,2012-12-11,Yukon,Technology,V 3600 Series,Regular Air,5,284.45250,0.06,-254.78
34434,2011-05-09,West,Office Supplies,Wilson Jones Easy Flow IIª Sheet Lifters,Regular Air,16,32.35000,0.08,-63.19
8960,2010-06-05,Ontario,Technology,US Robotics 56K V.92 External Faxmodem,Express Air,46,4335.34000,0.07,524.09
42081,2011-01-10,Ontario,Office Supplies,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Regular Air,3,32.49000,0.08,-5.05
42081,2011-01-10,Ontario,Office Supplies,Wilson Jones Impact Binders,Regular Air,36,188.34000,0.04,-110.16
36803,2012-08-04,West,Technology,V8160,Regular Air,2,103.10500,0.09,-316.32
14471,2011-05-26,West,Office Supplies,Xerox 220,Regular Air,42,286.73000,0.05,-141.51
46624,2010-04-26,Prarie,Office Supplies,Xerox 1927,Regular Air,12,54.86000,0.09,-50.60
17959,2012-09-09,Quebec,Office Supplies,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Regular Air,28,1201.68000,0.01,146.80
51140,2012-09-14,Ontario,Technology,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Regular Air,14,626.33000,0.01,24.56
53476,2009-06-11,Ontario,Office Supplies,Xerox 1932,Regular Air,14,481.40000,0.04,150.72
16961,2009-01-06,Atlantic,Office Supplies,Xerox 19,Regular Air,34,1089.59000,0.01,433.24
17543,2012-05-25,Atlantic,Office Supplies,Xerox 1905,Regular Air,1,15.73000,0.09,-9.17
17543,2012-05-25,Atlantic,Office Supplies,Xerox 197,Regular Air,35,1041.74000,0.10,-51.74
19140,2009-09-30,West,Office Supplies,Wilson Jones¨ Four-Pocket Poly Binders,Regular Air,47,314.00000,0.07,-66.04
1444,2009-12-05,Ontario,Office Supplies,Xerox 1979,Regular Air,25,772.24000,0.07,181.98
3778,2010-05-25,Quebec,Technology,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Regular Air,12,557.03000,0.04,8.95
3778,2010-05-25,Quebec,Office Supplies,Xerox 1898,Regular Air,3,26.53000,0.05,-15.00
59553,2010-11-12,West,Office Supplies,Xerox 188,Regular Air,15,171.57000,0.04,12.50
23522,2011-04-11,Quebec,Office Supplies,Xerox 227,Regular Air,36,233.38000,0.10,-180.17
44613,2010-08-30,Prarie,Office Supplies,Xerox 1934,Regular Air,34,1911.69000,0.07,939.43
44613,2010-08-30,Prarie,Office Supplies,Xerox 1963,Regular Air,45,245.55000,0.03,-227.25
43745,2010-11-01,Quebec,Office Supplies,Xerox 1968,Regular Air,41,260.64000,0.08,-106.21
58725,2010-05-20,Ontario,Office Supplies,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Regular Air,20,148.31000,0.03,37.33
39492,2011-04-17,Ontario,Office Supplies,Xerox 199,Regular Air,40,169.48000,0.08,-134.76
38372,2010-05-15,Atlantic,Office Supplies,"Wirebound Service Call Books, 5 1/2"" x 4""",Regular Air,33,310.99000,0.07,106.45
1444,2009-12-05,Atlantic,Office Supplies,Xerox 1984,Regular Air,2,21.44000,0.02,-13.67
